ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
4118,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4119,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4120,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4121,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4122,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4123,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4124,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4125,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4126,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4127,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4128,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4129,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4130,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4131,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,6,159,25
4132,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4133,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4134,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4135,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4136,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4137,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4138,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4139,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4140,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4141,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4142,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4143,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4144,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4145,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4146,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4147,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4148,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,3,141,3341
4149,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/register?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,3,141,3026
4150,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001?class.module.classLoader.DefaultAssertionStatus=nonsense,400,Bad Request,1,103,0
4151,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/,404,Not Found,4,147,13
4152,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001?aaa=bbb,400,Bad Request,1,103,0
4153,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4154,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/login?class.module.classLoader.DefaultAssertionStatus=nonsense,404,Not Found,2,147,13
4155,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001,404,Not Found,2,147,13
4156,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/reservation?class.module.classLoader.DefaultAssertionStatus=nonsense,404,Not Found,1,147,13
4157,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/register?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,1,141,3026
4158,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/login,404,Not Found,1,147,13
4159,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/resources?class.module.classLoader.DefaultAssertionStatus=nonsense,404,Not Found,1,147,13
4160,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/reservation,404,Not Found,0,147,13
4161,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,7,159,25
4162,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/resources,404,Not Found,2,147,13
4163,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/robots.txt?class.module.classLoader.DefaultAssertionStatus=nonsense,404,Not Found,2,147,13
4164,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/static?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,8,98,0
4165,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/sitemap.xml?class.module.classLoader.DefaultAssertionStatus=nonsense,404,Not Found,5,147,13
4166,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/static,200,OK,4,98,0
4167,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/robots.txt,404,Not Found,2,147,13
4168,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/sitemap.xml,404,Not Found,2,147,13
4169,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/static/tailwind.css?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,18,143,3818330
4170,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/static/index.js?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,54,145,41
4171,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,GET,http://localhost:8001/static/footer.js?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,52,146,595
4172,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/static/tailwind.css,200,OK,10,143,3818330
4173,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/static/footer.js,200,OK,1,146,595
4174,Mon Feb 02 09:41:21 EET 2026,Mon Feb 02 09:41:21 EET 2026,POST,http://localhost:8001/static/index.js,200,OK,2,145,41
4175,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/,404,Not Found,1,147,13
4176,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4177,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4178,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,5,159,25
4179,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4180,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4181,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,302,Found,3,91,0
4182,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4183,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,302,Found,3,91,0
4184,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4185,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4186,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4187,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4188,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4189,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4190,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4191,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4192,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4193,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4194,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4195,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4196,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4197,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4198,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4199,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4200,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4201,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4202,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4203,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,1,159,25
4204,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4205,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4206,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4207,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4208,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4209,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,5,159,25
4210,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4211,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4212,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4213,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4214,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,1,159,25
4215,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4216,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4217,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4218,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4219,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,5,159,25
4220,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,5,159,25
4221,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4222,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4223,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4224,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4225,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4226,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4227,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4228,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4229,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4230,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4231,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4232,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4233,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4234,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4235,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4236,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4237,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4238,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4239,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4240,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4241,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4242,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4243,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4244,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4245,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4246,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4247,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4248,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4249,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4250,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4251,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4252,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4253,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4254,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4255,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4256,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4257,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4258,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4259,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4260,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4261,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4262,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4263,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4264,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4265,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4266,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4267,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,1,159,25
4268,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4269,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4270,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4271,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4272,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4273,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4274,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4275,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4276,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4277,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4278,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4279,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4280,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4281,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4282,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4283,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4284,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4285,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,4,159,25
4286,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4287,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4288,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4289,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4290,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4291,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,1,159,25
4292,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4293,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4294,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,3,159,25
4295,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,500,Internal Server Error,2,159,25
4296,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,GET,http://localhost:8001/latest/meta-data/,404,Not Found,1,147,13
4297,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,GET,http://localhost:8001/latest/meta-data/,404,Not Found,2,147,13
4298,Mon Feb 02 09:41:22 EET 2026,Mon Feb 02 09:41:22 EET 2026,POST,http://localhost:8001/register,302,Found,5,91,0
